#15#c_ip:1 c_port:2 c_pkts_all:3 c_rst_cnt:4 c_ack_cnt:5 c_ack_cnt_p:6 c_bytes_uniq:7 c_pkts_data:8 c_bytes_all:9 c_pkts_retx:10 c_bytes_retx:11 c_pkts_ooo:12 c_syn_cnt:13 c_fin_cnt:14 s_ip:15 s_port:16 s_pkts_all:17 s_rst_cnt:18 s_ack_cnt:19 s_ack_cnt_p:20 s_bytes_uniq:21 s_pkts_data:22 s_bytes_all:23 s_pkts_retx:24 s_bytes_retx:25 s_pkts_ooo:26 s_syn_cnt:27 s_fin_cnt:28 first:29 last:30 durat:31 c_first:32 s_first:33 c_last:34 s_last:35 c_first_ack:36 s_first_ack:37 c_isint:38 s_isint:39 c_iscrypto:40 s_iscrypto:41 con_t:42 p2p_t:43 http_t:44 c_rtt_avg:45 c_rtt_min:46 c_rtt_max:47 c_rtt_std:48 c_rtt_cnt:49 c_ttl_min:50 c_ttl_max:51 s_rtt_avg:52 s_rtt_min:53 s_rtt_max:54 s_rtt_std:55 s_rtt_cnt:56 s_ttl_min:57 s_ttl_max:58 p2p_st:59 ed2k_data:60 ed2k_sig:61 ed2k_c2s:62 ed2k_c2c:63 ed2k_chat:64 c_f1323_opt:65 c_tm_opt:66 c_win_scl:67 c_sack_opt:68 c_sack_cnt:69 c_mss:70 c_mss_max:71 c_mss_min:72 c_win_max:73 c_win_min:74 c_win_0:75 c_cwin_max:76 c_cwin_min:77 c_cwin_ini:78 c_pkts_rto:79 c_pkts_fs:80 c_pkts_reor:81 c_pkts_dup:82 c_pkts_unk:83 c_pkts_fc:84 c_pkts_unrto:85 c_pkts_unfs:86 c_syn_retx:87 s_f1323_opt:88 s_tm_opt:89 s_win_scl:90 s_sack_opt:91 s_sack_cnt:92 s_mss:93 s_mss_max:94 s_mss_min:95 s_win_max:96 s_win_min:97 s_win_0:98 s_cwin_max:99 s_cwin_min:100 s_cwin_ini:101 s_pkts_rto:102 s_pkts_fs:103 s_pkts_reor:104 s_pkts_dup:105 s_pkts_unk:106 s_pkts_fc:107 s_pkts_unrto:108 s_pkts_unfs:109 s_syn_retx:110 http_req_cnt:111 http_res_cnt:112 http_res:113 c_pkts_push:114 s_pkts_push:115 c_tls_SNI:116 s_tls_SCN:117 c_npnalpn:118 s_npnalpn:119 c_tls_sesid:120 c_last_handshakeT:121 s_last_handshakeT:122 c_appdataT:123 s_appdataT:124 c_appdataB:125 s_appdataB:126 fqdn:127 dns_rslv:128 req_tm:129 res_tm:130 http_hostname:131
172.16.1.200 56914 22 0 21 3 22185 17 22185 0 0 0 1 1 172.16.1.1 50796 12 0 12 8 1906 2 1906 0 0 0 1 1 1536953351427.458008 1536953352566.720947 1139.263000 24.847000 49.585000 1075.970000 79.529000 24.256000 49.168000 1 1 0 0 8192 0 0 27.548204 24.159000 57.471000 9.960462 11 64 64 0.107247 0.013000 0.381000 0.182524 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 17 47104 42340 0 17295 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 74496 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 14 2 - - 0 0 0 52.430000 79.529000 79.910000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 56912 9 0 8 3 1767 4 1767 0 0 0 1 1 172.16.1.1 50796 8 0 8 4 1906 2 1906 0 0 0 1 1 1536953351427.378906 1536953352797.041992 1369.663000 25.197000 49.976000 1075.931000 81.617000 24.369000 49.470000 1 1 0 0 8192 0 0 30.849986 24.273000 60.728000 14.681503 6 64 64 0.098998 0.011000 0.314000 0.143965 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 33024 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 54.456000 81.617000 81.931000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 35098 4290 0 4289 2 10079719 4287 10113024 24 33305 299 1 0 172.16.1.1 50359 2679 1 2678 2675 1906 2 1906 0 0 0 1 0 1536953350875.319092 1536953409313.414062 58438.095000 24.962000 50.122000 58427.845000 82.655000 24.371000 49.384000 1 1 0 0 8192 0 0 24.997747 24.103000 742.594000 17.727531 1677 64 64 0.214326 0.012000 0.605000 0.338400 3 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 7 47104 42340 0 55987 7 343 68 118 0 0 137 0 0 0 0 1 1 8 1 780 1460 1018 888 250624 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 73 2 - - 0 0 0 54.301000 82.655000 83.260000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 35096 4969 0 4968 3 10930927 4965 10952647 15 21720 402 1 0 172.16.1.1 50359 3190 1 3189 3185 1906 2 1906 0 0 0 1 1 1536953350875.260010 1536953409313.435059 58438.175000 24.987000 50.123000 58426.802000 82.764000 24.408000 49.463000 1 1 0 0 8192 0 0 24.557480 24.137000 143.848000 3.455408 1980 64 64 0.155746 0.016000 0.528000 0.248873 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 8 47104 42340 0 47213 38 343 66 126 0 0 225 0 0 0 0 1 1 8 1 923 1460 1018 888 185856 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 87 2 - - 0 0 0 54.333000 82.764000 83.292000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 35092 5375 0 5374 3 12019416 5371 12065752 32 46336 415 1 0 172.16.1.1 50359 3285 1 3284 3280 1906 2 1906 0 0 0 1 1 1536953350871.715088 1536953409314.756104 58443.041000 24.884000 49.629000 58436.061000 79.603000 24.517000 49.255000 1 1 0 0 8192 0 0 24.584548 24.137000 103.360000 3.061320 2028 64 64 0.129997 0.020000 0.396000 0.178340 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 38 47104 42340 0 43440 38 343 90 123 0 0 233 0 1 0 0 1 1 8 1 962 1460 1018 888 185856 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 75 2 - - 0 0 0 52.284000 79.603000 79.999000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 35094 5150 0 5149 3 11488504 5146 11508776 14 20272 407 1 0 172.16.1.1 50359 3249 1 3248 3244 1906 2 1906 0 0 0 1 1 1536953350875.183105 1536953409326.437012 58451.254000 25.351000 50.487000 58427.547000 84.843000 24.547000 49.688000 1 1 0 0 8192 0 0 24.565933 24.100000 78.393000 2.405783 2105 64 64 0.115247 0.023000 0.358000 0.162050 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 38 47104 42340 0 40544 38 343 76 108 0 0 237 0 0 0 0 1 1 8 1 894 1460 1018 888 185856 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 91 2 - - 0 0 0 56.459000 84.843000 85.201000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 55812 29899 0 29898 3 66953682 29894 67152058 137 198376 2285 1 1 172.16.1.1 50774 17947 0 17947 17943 1906 2 1906 0 0 0 1 1 1536953351066.497070 1536953690550.909912 339484.413000 25.027000 49.914000 339418.567000 84.652000 24.191000 49.914000 1 1 0 0 8192 0 0 24.567489 24.102000 150.522000 2.942900 11251 64 64 0.164496 0.010000 0.588000 0.282491 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 11584 1 47104 42340 0 181760 1 343 478 728 0 0 1216 0 0 0 0 1 1 8 1 5220 1460 1018 888 625152 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 504 2 - - 0 0 0 56.403000 84.652000 85.240000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 55808 31280 0 31279 3 71212997 31275 71428749 149 215752 2304 1 1 172.16.1.1 50774 18582 0 18582 18578 1906 2 1906 0 0 0 1 1 1536953351066.303955 1536953690550.928955 339484.625000 24.694000 49.503000 338474.974000 79.636000 24.339000 49.025000 1 1 0 0 8192 0 0 24.579776 24.137000 119.175000 2.889436 11622 64 64 0.197745 0.010000 0.678000 0.320858 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 6 47104 42340 0 79640 1 343 477 696 1 0 1278 0 1 0 0 1 1 8 1 5385 1460 1018 888 185856 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 458 2 - - 0 0 0 104.679000 79.636000 104.772000 0.000000 12530 0 - - 0.0 0.0 -
172.16.1.200 55810 29015 0 29014 3 65610792 29010 65799032 130 188240 2185 1 1 172.16.1.1 50774 17560 0 17560 17556 1906 2 1906 0 0 0 1 1 1536953351066.427002 1536953690550.935059 339484.508000 25.077000 49.724000 339025.525000 84.785000 24.304000 49.445000 1 1 0 0 8192 0 0 24.566916 24.133000 199.419000 2.987191 10921 64 64 0.154496 0.036000 0.498000 0.229070 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 1 47104 42340 0 62264 1 343 454 739 2 0 1118 0 2 0 0 1 1 8 1 5120 1460 1018 888 203520 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 443 2 - - 0 0 0 56.448000 84.785000 85.283000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 55814 30424 0 30422 3 68481870 30416 68634051 109 152181 2355 2 3 172.16.1.1 50774 18365 0 18365 18361 1906 2 1906 0 0 0 1 1 1536953351066.583008 1536953691005.092041 339938.509000 1022.977000 1047.717000 338502.164000 1076.237000 1022.648000 1047.344000 1 1 0 0 8192 0 0 24.551211 24.116000 103.983000 2.550012 11369 64 64 0.135997 0.021000 0.412000 0.186177 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 8 47104 42340 0 68056 1 343 475 707 0 0 1282 0 0 0 0 1 1 8 1 5439 1460 1018 888 317184 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 383 2 - - 0 0 0 1049.743000 1076.237000 1076.649000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 42364 11 0 10 3 2825 6 2825 0 0 0 1 1 172.16.1.1 50302 8 0 8 4 1906 2 1906 0 0 0 1 1 1536953692831.084961 1536953693261.412109 430.327000 249.669000 274.577000 365.433000 303.179000 24.497000 274.134000 1 1 0 0 8192 0 0 24.774420 24.288000 26.573000 0.883851 6 64 64 0.107747 0.020000 0.357000 0.166207 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 35584 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 6 2 - - 0 0 0 276.606000 303.179000 303.536000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 42366 11 0 10 3 2825 6 2825 0 0 0 1 1 172.16.1.1 50302 6 0 6 2 1906 2 1906 0 0 0 1 1 1536953692831.144043 1536953693261.429932 430.286000 25.463000 50.230000 365.331000 84.602000 24.480000 50.230000 1 1 0 0 8192 0 0 30.692822 24.228000 58.060000 13.499695 6 64 64 0.178496 0.009000 0.630000 0.301302 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 35584 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 6 2 - - 0 0 0 56.243000 84.602000 85.232000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 42360 10 0 9 2 2825 6 2825 0 0 0 1 1 172.16.1.1 50302 8 0 8 4 1906 2 1906 0 0 0 1 1 1536953692830.917969 1536953693261.436035 430.518000 25.651000 50.828000 365.528000 84.876000 25.651000 49.900000 1 1 0 0 8192 0 0 25.043916 24.234000 28.428000 1.664102 6 64 64 0.409990 0.009000 1.051000 0.490748 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 35584 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 6 2 - - 0 0 0 56.448000 84.876000 85.413000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 42362 32 0 31 3 32118 27 32118 0 0 6 1 1 172.16.1.1 50302 20 0 20 16 1906 2 1906 0 0 0 1 1 1536953692831.023926 1536953693261.628906 430.605000 24.831000 49.730000 365.437000 79.629000 24.482000 49.730000 1 1 0 0 8192 0 0 24.601039 24.253000 27.039000 0.719107 14 64 64 0.114497 0.008000 0.331000 0.146457 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 2896 17 47104 42340 0 22230 1 343 0 0 0 0 6 0 0 0 0 1 1 8 1 5 1460 1018 888 96256 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 17 2 - - 0 0 0 52.590000 79.629000 79.960000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 55842 9 0 8 3 1767 4 1767 0 0 0 1 1 172.16.1.1 50722 7 0 7 3 1906 2 1906 0 0 0 1 1 1536953695827.936035 1536953696969.658936 1141.723000 25.047000 49.976000 84.950000 84.280000 24.611000 49.356000 1 1 0 0 8192 0 0 25.179696 24.260000 28.333000 1.766455 5 64 64 0.182495 0.017000 0.637000 0.303216 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 33024 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 55.947000 84.280000 84.917000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 55838 8 0 7 2 1767 4 1767 0 0 0 1 1 172.16.1.1 50722 7 0 7 3 1906 2 1906 0 0 0 1 1 1536953695827.802979 1536953696969.676025 1141.873000 24.858000 49.786000 85.030000 84.370000 24.446000 49.140000 1 1 0 0 8192 0 0 25.128897 24.192000 28.310000 1.781170 5 64 64 1.660708 0.008000 6.274000 3.078308 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 33024 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 56.060000 84.370000 84.677000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 55840 9 0 8 3 1767 4 1767 0 0 0 1 1 172.16.1.1 50722 7 0 7 3 1906 2 1906 0 0 0 1 1 1536953696824.760010 1536953697188.112061 363.352000 24.782000 49.547000 78.705000 78.294000 24.459000 49.158000 1 1 0 0 8192 0 0 24.799304 24.351000 26.484000 0.941671 5 64 64 0.111247 0.009000 0.355000 0.163875 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 38 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 33024 28960 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 51.810000 78.294000 78.649000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 55836 14 0 13 2 7181 10 7181 0 0 0 1 1 172.16.1.1 50722 9 0 9 5 1906 2 1906 0 0 0 1 1 1536953695827.676025 1536953697188.132080 1360.456000 24.649000 49.421000 1075.844000 79.526000 24.286000 48.974000 1 1 0 0 8192 0 0 24.717933 24.249000 27.164000 1.079438 7 64 64 0.825729 0.009000 2.941000 1.417227 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 5452 17 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 46080 28960 0 1018 1 888 0 0 0 0 0 0 0 0 0 0 0 --- 10 2 - - 0 0 0 52.362000 79.526000 79.846000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 58066 11 0 9 4 1767 4 1767 1 0 0 2 1 172.16.1.1 50319 7 0 7 3 1906 2 1906 0 0 0 1 1 1536953696214.657959 1536953699148.597900 2933.940000 1021.803000 1046.416000 2869.142000 2868.644000 1021.470000 1046.098000 1 1 0 0 8192 0 0 24.917877 24.295000 26.518000 1.068432 4 64 64 0.135747 0.022000 0.440000 0.203582 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 1 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 33024 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 2842.126000 2868.644000 2869.084000 0.000000 1713 0 - - 0.0 0.0 -
172.16.1.200 58060 9 0 8 3 1767 4 1767 0 0 0 1 1 172.16.1.1 50319 7 0 7 3 1906 2 1906 0 0 0 1 1 1536953697212.787109 1536953699148.617920 1935.831000 24.791000 49.513000 79.248000 78.746000 24.436000 49.062000 1 1 0 0 8192 0 0 24.856303 24.271000 26.409000 0.902586 5 64 64 0.114497 0.009000 0.358000 0.163247 4 64 64 0 0 0 0 0 0 1 1 11 1 0 1460 1369 17 47104 42340 0 1369 1 343 0 0 0 0 0 0 0 0 0 1 1 8 1 0 1460 1018 888 33024 28960 0 1018 888 888 0 0 0 0 0 0 0 0 0 0 0 --- 4 2 - - 0 0 0 52.337000 78.746000 79.104000 0.000000 1713 0 - - 0.0 0.0 -
